,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
497,OECD,HUR,TOT,PC_LF,A,2013,8.013521
498,OECD,HUR,TOT,PC_LF,A,2014,7.455067
499,OECD,HUR,TOT,PC_LF,A,2015,6.888381
500,OECD,HUR,TOT,PC_LF,A,2016,6.470102
501,OECD,HUR,TOT,PC_LF,A,2017,5.940654
502,OECD,HUR,TOT,PC_LF,A,2018,5.491814
503,OECD,HUR,TOT,PC_LF,A,2019,5.418824
504,OECD,HUR,TOT,PC_LF,A,2020,7.164883
505,OECD,HUR,TOT,PC_LF,A,2021,6.163191
506,EU27_2020,HUR,TOT,PC_LF,A,2000,8.983334
507,EU27_2020,HUR,TOT,PC_LF,A,2001,8.733334
508,EU27_2020,HUR,TOT,PC_LF,A,2002,9.05
509,EU27_2020,HUR,TOT,PC_LF,A,2003,9.85
510,EU27_2020,HUR,TOT,PC_LF,A,2004,10.00833
511,EU27_2020,HUR,TOT,PC_LF,A,2005,9.716666
512,EU27_2020,HUR,TOT,PC_LF,A,2006,8.766666
513,EU27_2020,HUR,TOT,PC_LF,A,2007,7.558333
514,EU27_2020,HUR,TOT,PC_LF,A,2008,7.333333
515,EU27_2020,HUR,TOT,PC_LF,A,2009,9.308333
516,EU27_2020,HUR,TOT,PC_LF,A,2010,10.08333
517,EU27_2020,HUR,TOT,PC_LF,A,2011,10.075
518,EU27_2020,HUR,TOT,PC_LF,A,2012,11.05833
519,EU27_2020,HUR,TOT,PC_LF,A,2013,11.575
520,EU27_2020,HUR,TOT,PC_LF,A,2014,11.00833
521,EU27_2020,HUR,TOT,PC_LF,A,2015,10.18333
522,EU27_2020,HUR,TOT,PC_LF,A,2016,9.275
523,EU27_2020,HUR,TOT,PC_LF,A,2017,8.275
524,EU27_2020,HUR,TOT,PC_LF,A,2018,7.391667
525,EU27_2020,HUR,TOT,PC_LF,A,2019,6.825
526,EU27_2020,HUR,TOT,PC_LF,A,2020,7.225
527,EU27_2020,HUR,TOT,PC_LF,A,2021,7.05
