LOCATION,Year,Education Value,GDP Value,LifeExp Value,Population Value,PopulationDensityAsOf1July(PersonsPerSquareKm),TotalFertilityRate(LiveBirthsPerWoman),InfantMortalityRate(InfantDeathsPer1000LiveBirths)
Costa Rica,1999,,3653.7542,77.194,3786841,76.4,1.23,15.3
Costa Rica,2000,,3773.0338,77.348,3872349,77.9,1.26,13.6
Costa Rica,2001,,3941.5986,77.502,3953393,79.4,1.22,14.1
Costa Rica,2002,,4021.4254,77.656,4022431,80.7,1.23,13.4
Costa Rica,2003,,4123.5065,77.81,4086405,82,1.25,12.3
Costa Rica,2004,,4376.0804,77.932,4151823,83.3,1.32,11.9
Costa Rica,2005,,4643.4586,78.054,4215248,84.5,1.37,10.5
Costa Rica,2006,,5188.3618,78.176,4278656,85.7,1.44,10
Costa Rica,2007,,6055.0868,78.298,4340390,87,1.49,9.3
Costa Rica,2008,,6841.9115,78.42,4404090,88.2,1.56,8.8
Costa Rica,2009,,6737.8608,78.568,4469337,89.4,1.64,9.3
Costa Rica,2010,,8147.244,78.716,4533894,90.5,1.57,9.1
Costa Rica,2011,,9137.4551,78.864,4592149,91.7,1.51,8.3
Costa Rica,2012,,9971.6517,79.012,4652458.931,92.8,1.5,7.8
Costa Rica,2013,,10633.2666,79.16,4713168.141,93.8,1.49,7.5
Costa Rica,2014,,10737.6789,79.328,4773129.934,94.9,1.53,7.7
Costa Rica,2015,,11529.9552,79.496,4832233.813,95.9,1.54,6.5
Costa Rica,2016,,11899.814,79.664,4890379.452,96.9,1.55,6.5
Costa Rica,2017,,12118.1336,79.832,4947489.593,97.8,1.56,6.3
Costa Rica,2018,,12383.1499,80,5003401.958,98.7,1.56,5.7
Costa Rica,2019,,12669.3412,80.188,5058007.147,99.6,1.58,5.5
Costa Rica,2020,,12179.2567,80.376,5111238.216,100.3,1.58,5.3
Costa Rica,2021,,12537.2567,80.564,5163037.971,100.9,1.59,5.1
Costa Rica,2022,,13198.8217,80.752,5213373.671,100.9,1.59,5.1
Croatia,1950,,,59.848,3864691,69.1,6.32,114.2
Croatia,1951,,,60.322,3900323,69.8,6.39,112.9
Croatia,1952,,,60.796,3935773,70.4,6.46,110.4
Croatia,1953,,,61.27,3973457,71.1,6.51,107.8
Croatia,1954,,,61.744,4011869,71.8,6.54,105.3
Croatia,1955,,,62.218,4049657,72.5,6.57,102.7
Croatia,1956,,,62.692,4085641,73.1,6.6,100.1
Croatia,1957,,,63.166,4119356,73.7,6.66,97.5
Croatia,1958,,,63.64,4151528,74.3,6.71,94.9
Croatia,1959,,,64.058,4183293,74.8,6.73,92.3
Croatia,1960,,,64.476,4215325,75.4,6.71,89.6
Croatia,1961,,,64.894,4247855,76,6.65,87
Croatia,1962,,,65.312,4280072,76.6,6.54,84.4
Croatia,1963,,,65.73,4311044,77.1,6.39,81.8
Croatia,1964,,,66.08,4341048,77.7,6.19,79.1
Croatia,1965,,,66.43,4371382,78.2,5.96,76.4
Croatia,1966,,,66.78,4401776,78.7,5.7,73.8
Croatia,1967,,,67.13,4429802,79.3,5.42,71.2
Croatia,1968,,,67.48,4454140,79.7,5.03,68.7
Croatia,1969,,,67.796,4474887,80.1,4.84,66
Croatia,1970,,,68.112,4492636,80.4,4.59,63.3
Croatia,1971,,,68.428,4509276,80.7,4.36,60.1
Croatia,1972,,,68.744,4526428,81,4.16,56.8
Croatia,1973,,,69.06,4544131,81.3,3.99,53.2
Croatia,1974,,,69.232,4561862,81.6,3.89,49.3
Croatia,1975,,,69.404,4579428,81.9,3.8,45.3
Croatia,1976,,,69.576,4597194,82.2,3.75,41.3
Croatia,1977,,,69.748,4615728,82.6,3.7,37.3
Croatia,1978,,,69.92,4635776,82.9,3.66,33.7
Croatia,1979,,,70.056,4657518,83.3,3.65,30.4
Croatia,1980,,,70.192,4680147,83.7,3.59,27.5
Croatia,1981,,,70.328,4703979,84.2,3.56,25.2
Croatia,1982,,,70.464,4728725,84.6,3.54,23.2
Croatia,1983,,,70.6,4751890,85,3.53,21.6
Croatia,1984,,,70.858,4776364,85.5,3.52,20.2
Croatia,1985,,,71.116,4803323,85.9,3.51,18.6
Croatia,1986,,,71.374,4828683,86.4,3.46,17.9
Croatia,1987,,,71.632,4849963,86.8,3.4,17
Croatia,1988,,,71.89,4865829,87.1,3.34,16.1
Croatia,1989,,,72.074,4874182,87.2,3.27,15.1
Croatia,1990,,,72.258,4873705,87.2,3.21,14.3
Croatia,1991,,,72.442,4844522,86.7,3.12,13.8
Croatia,1992,,,72.626,4798318,85.8,3.04,13.3
Croatia,1993,,,72.81,4792402,85.7,2.96,13.1
Croatia,1994,,,73.162,4819427,86.2,2.89,12.8
Croatia,1995,,4930.3372,73.514,4807101,86,2.8,12.7
Croatia,1996,,5298.8864,73.866,4758633,85.1,2.71,12.6
Croatia,1997,,5330.3274,74.218,4711372,84.3,2.64,12.3
Croatia,1998,,5711.4859,74.57,4659932,83.4,2.53,12
Croatia,1999,,5267.5122,74.644,4605331,82.4,2.48,11.7
Croatia,2000,,4952.3778,74.718,4548433,81.4,2.41,11.2
Croatia,2001,,5364.0102,74.792,4299642,80.6,2.33,10.8
Croatia,2002,,6219.4732,74.866,4302174,80.2,2.2,10.4
Croatia,2003,,8192.3226,74.94,4303399,79.8,2.14,10.1
Croatia,2004,,9723.381,75.17,4304600,79.5,2.08,9.9
Croatia,2005,,10446.3604,75.4,4310145,79.2,2.04,9.7
Croatia,2006,,11489.3913,75.63,4311159,79,2.01,9.6
Croatia,2007,,13728.521,75.86,4310217,78.8,2.01,9.6
Croatia,2008,,15857.7122,76.09,4309705,78.6,2.02,9.4
Croatia,2009,,14387.6566,76.362,4305181,78.4,1.98,9.2
Croatia,2010,,13664.2088,76.634,4295427,78.2,1.93,9.1
Croatia,2011,,14623.9905,76.906,4280622,77.9,1.9,8.8
Croatia,2012,,13410.8208,77.178,4267558,77.5,1.88,8.5
Croatia,2013,,13949.1218,77.45,4255689,77.1,1.84,8.2
Croatia,2014,,13970.9832,77.61,4238389,76.6,1.82,8
Croatia,2015,,12071.091,77.77,4203604,76.1,1.79,7.8
Croatia,2016,,12550.7089,77.93,4174349,75.6,1.75,7.6
Croatia,2017,,13562.144,78.09,4124531,75,1.74,7.4
Croatia,2018,,15003.1407,78.25,4087843,74.4,1.71,7.2
Croatia,2019,,15086.2117,78.404,4065253,73.9,1.63,7
Croatia,2020,,14236.5352,78.558,4047680,73.3,1.56,6.8
Croatia,2021,,17747.7893,78.712,3878981,72.6,1.53,6.5
Croatia,2022,,18413.2347,78.866,3854000,72.6,1.53,6.5
Cyprus,1950,,,65.524,493956,53.5,2.93,88.8
Cyprus,1951,,,65.926,501275,54.3,2.73,86.2
Cyprus,1952,,,66.328,508970,55.1,2.71,80.7
Cyprus,1953,,,66.73,517020,56,2.67,77.4
Cyprus,1954,,,67.132,525402,56.9,2.63,72.6
Cyprus,1955,,,67.534,534125,57.8,2.57,69.9
Cyprus,1956,,,67.936,543251,58.8,2.48,67
Cyprus,1957,,,68.338,552886,59.8,2.37,63.5
Cyprus,1958,,,68.74,563153,60.9,2.28,59.5
Cyprus,1959,,,69.076,574160,62.1,2.25,57
Cyprus,1960,,,69.412,585725,63.4,2.23,53.2
Cyprus,1961,,,69.748,594775,64.4,2.22,50.1
Cyprus,1962,,,70.084,601094,65.1,2.2,48
Cyprus,1963,,,70.42,607073,65.7,2.17,45.5
Cyprus,1964,,,70.718,612339,66.3,2.17,43
Cyprus,1965,,,71.016,617344,66.8,2.21,41
Cyprus,1966,,,71.314,622569,67.4,2.19,39.3
Cyprus,1967,,,71.612,627695,67.9,2.11,37.6
Cyprus,1968,,,71.91,632454,68.4,2.03,36.1
Cyprus,1969,,,72.164,636820,68.9,1.95,34.2
Cyprus,1970,,,72.418,640802,69.4,1.92,32.9
Cyprus,1971,,,72.672,644417,69.7,1.96,31.1
Cyprus,1972,,,72.926,647621,70.1,1.99,30
Cyprus,1973,,,73.18,650706,70.4,2,28.1
Cyprus,1974,,,73.4,648586,70.2,1.98,26.8
Cyprus,1975,,976.3342,73.62,644984,69.8,1.96,25
Cyprus,1976,,1157.4116,73.84,648869,70.2,1.94,24.5
Cyprus,1977,,1476.2715,74.06,656417,71,1.95,23.6
Cyprus,1978,,1929.4036,74.28,663975,71.9,1.95,23.6
Cyprus,1979,,2559.2598,74.476,671610,72.7,1.93,22
Cyprus,1980,,4232.0229,74.672,679330,73.5,1.92,22.1
Cyprus,1981,,4033.2405,74.868,687174,74.4,1.91,21.6
Cyprus,1982,,4122.7847,75.064,523734,75.3,1.9,20.5
Cyprus,1983,,4091.0486,75.26,528071,76.6,1.88,21.2
Cyprus,1984,,4258.7437,75.436,534958,77.9,1.86,18.5
Cyprus,1985,,4488.2871,75.612,541502,79.2,1.82,17.3
Cyprus,1986,,5642.6313,75.788,547747,80.5,1.76,16.3
Cyprus,1987,,6690.5781,75.964,553736,81.7,1.73,15.2
Cyprus,1988,,7645.6299,76.14,559639,82.9,1.7,13.8
Cyprus,1989,,8038.9141,76.3,567674,84.2,1.63,13.2
Cyprus,1990,,9641.5752,76.46,579898,85.3,1.63,12.6
Cyprus,1991,,9696.0996,76.62,595105,86.5,1.55,13.2
Cyprus,1992,,11310.0723,76.78,611151,87.7,1.45,12.3
Cyprus,1993,,10526.1416,76.94,626087,89.4,1.51,11
Cyprus,1994,,11617.6924,77.086,639170,91.4,1.55,11
Cyprus,1995,,15261.4102,77.232,650860,93.3,1.63,10.8
Cyprus,1996,,15139.2266,77.378,661326,95.2,1.75,9.5
Cyprus,1997,,14234.2441,77.524,670764,97.1,1.8,9.4
Cyprus,1998,,15092.8262,77.67,679042,99,1.56,8.1
Cyprus,1999,,15287.9189,77.804,686675,100.8,1.5,7.3
Cyprus,2000,,14388.3477,77.938,694020,102.6,1.47,6.8
Cyprus,2001,,14821.4473,78.072,701537,104.4,1.46,7.9
Cyprus,2002,,16093.2148,78.206,709631,106.3,1.42,7.1
Cyprus,2003,,20252.2383,78.34,718305,108.3,1.41,6.7
Cyprus,2004,,23792.6211,78.464,727977,110.2,1.43,5.9
Cyprus,2005,,24959.2598,78.588,738541,112.2,1.5,5.8
Cyprus,2006,,26729.3242,78.712,750964,114.2,1.47,5.2
Cyprus,2007,,31244.9258,78.836,767128,116.2,1.49,5.3
Cyprus,2008,,35397.3633,78.96,786630,118.2,1.55,4.7
Cyprus,2009,,32109.2422,79.152,808038,120.2,1.58,5.1
Cyprus,2010,,31105.0273,79.344,829444,122.3,1.55,3.9
Cyprus,2011,,32485.8027,79.536,850882,123.9,1.49,4.3
Cyprus,2012,,28991.9297,79.728,863945,125.2,1.51,3.6
Cyprus,2013,,27797.4531,79.92,861938,126.3,1.46,3.6
Cyprus,2014,,27244.3438,80.086,852511,127.4,1.45,4.5
Cyprus,2015,,23487.2188,80.252,847662,128.5,1.4,3.8
Cyprus,2016,,24715.1426,80.418,851559,129.6,1.42,3.8
Cyprus,2017,,26697.0059,80.584,859520,130.8,1.42,3.7
Cyprus,2018,,29419.8867,80.75,870071,131.9,1.47,3.9
Cyprus,2019,,29417.9219,80.902,881949,133,1.47,3.6
Cyprus,2020,,28035.9844,81.054,892006,133.9,1.46,3.7
Cyprus,2021,,31552.0352,81.206,900357,134.7,1.45,3.9
Cyprus,2022,,31283.5059,81.206,908945,134.7,1.45,3.9
Lithuania,1950,,,57.206,2564799,41,3.91,100.8
Lithuania,1951,,,58.414,2589206,41.3,3.84,98.2
Lithuania,1952,,,59.622,2615039,41.8,3.48,93.3
Lithuania,1953,,,60.83,2641910,42.2,3.48,88.7
Lithuania,1954,,,62.038,2669862,42.6,3.53,84
Lithuania,1955,,,63.246,2699047,43.1,3.48,79.7
Lithuania,1956,,,64.454,2729750,43.6,3.43,75.4
Lithuania,1957,,,65.662,2762994,44.1,3.45,71.4
Lithuania,1958,,,66.87,2799007,44.7,3.46,67.6
Lithuania,1959,,,67.472,2836501,45.3,3.5,64
Lithuania,1960,,,68.074,2875684,45.9,3.51,60.6
Lithuania,1961,,,68.676,2915625,46.6,3.62,57.3
Lithuania,1962,,,69.278,2952461,47.1,3.51,54.3
Lithuania,1963,,,69.88,2986531,47.7,3.49,55.5
Lithuania,1964,,,70.16,3020460,48.2,3.41,52.7
Lithuania,1965,,,70.44,3052980,48.8,3.47,46
Lithuania,1966,,,70.72,3084150,49.3,3.4,43.5
Lithuania,1967,,,71,3115200,49.7,3.32,41.1
Lithuania,1968,,,71.28,3146346,50.2,3.27,38.8
Lithuania,1969,,,71.262,3177837,50.7,3.19,36.7
Lithuania,1970,,,71.244,3139689,51.3,3.07,34.7
Lithuania,1971,,,71.226,3179041,51.8,3.04,32.7
Lithuania,1972,,,71.208,3213622,52.3,2.99,30.6
Lithuania,1973,,,71.19,3244438,52.8,2.4,28.6
Lithuania,1974,,,71.086,3273894,53.3,2.28,26.5
Lithuania,1975,,,70.982,3301652,53.8,2.11,24.2
Lithuania,1976,,,70.878,3328664,54.3,2.33,21.9
Lithuania,1977,,,70.774,3355036,54.8,2.09,19.8
Lithuania,1978,,,70.67,3379514,55.3,2.08,18
Lithuania,1979,,,70.642,3397842,55.8,2.14,17
Lithuania,1980,,,70.614,3413202,56.2,2.3,16.6
Lithuania,1981,,,70.586,3432947,56.7,2.15,16.3
Lithuania,1982,,,70.558,3457179,57.2,2.47,15.7
Lithuania,1983,,,70.53,3485192,57.7,2.5,14.6
Lithuania,1984,,,70.738,3514205,58.2,2.52,13.2
Lithuania,1985,,,70.946,3544543,58.7,2.43,11.8
Lithuania,1986,,,71.154,3578914,59.1,2.46,10.7
Lithuania,1987,,,71.362,3616367,59.6,2.39,10.1
Lithuania,1988,,,71.57,3655049,60,2.48,10
Lithuania,1989,,,71.202,3684255,60.3,2.37,10
Lithuania,1990,,,70.834,3697838,60.5,2.41,10
Lithuania,1991,,,70.466,3704134,60.6,2.34,10
Lithuania,1992,,,70.098,3700114,60.6,2.46,9.6
Lithuania,1993,,,69.73,3682613,60.5,2.25,9.1
Lithuania,1994,,,69.838,3657144,60.2,2.17,8.6
Lithuania,1995,,2167.7926,69.946,3629102,59.8,2.03,8.1
Lithuania,1996,,2327.4349,70.054,3601613,59.4,1.95,7.6
Lithuania,1997,,2830.2781,70.162,3575137,59,1.86,7.1
Lithuania,1998,,3166.6665,70.27,3549331,58.5,1.76,6.6
Lithuania,1999,,3113.1791,70.544,3524237,58,1.67,6.2
Lithuania,2000,,3293.23,70.818,3499534,57.5,1.64,5.7
Lithuania,2001,,3525.7936,71.092,3470818,56.9,1.56,5.3
Lithuania,2002,,4141.5927,71.366,3443067,56.1,1.5,4.9
Lithuania,2003,,5499.429,71.64,3415213,55.4,1.51,4.6
Lithuania,2004,,6700.3272,71.684,3377075,54.7,1.52,4.3
Lithuania,2005,,7854.7653,71.728,3322528,53.9,1.48,3.9
Lithuania,2006,,9230.708,71.772,3269909,53.1,1.52,3.7
Lithuania,2007,,12285.4471,71.816,3231294,52.3,1.45,3.4
Lithuania,2008,,14944.9967,71.86,3198231,51.5,1.48,3.2
Lithuania,2009,,11820.7762,72.286,3162916,50.8,1.48,3.1
Lithuania,2010,,11987.5084,72.712,3097282,50.1,1.44,2.9
Lithuania,2011,,14376.9479,73.138,3028115,49.5,1.36,2.8
Lithuania,2012,,14367.7094,73.564,2987773,48.9,1.39,2.7
Lithuania,2013,,15729.6525,73.99,2957689,48.4,1.31,2.6
Lithuania,2014,,16551.0182,74.322,2932367,47.8,1.32,2.5
Lithuania,2015,,14263.9646,74.654,2904910,47.3,1.33,2.5
Lithuania,2016,,15008.3132,74.986,2868231,46.8,1.36,2.4
Lithuania,2017,,16885.4074,75.318,2828403,46.4,1.32,2.4
Lithuania,2018,,19186.3596,75.65,2801543,45.9,1.32,2.4
Lithuania,2019,,19598.4009,75.802,2794137,45.5,1.33,2.4
Lithuania,2020,,20363.9244,75.954,2794885,45,1.33,2.4
Lithuania,2021,,23712.5358,76.106,2808380,44.5,1.32,2.3
Lithuania,2022,,24826.791,76.106,2833000,44.5,1.32,2.3
Malta,1950,,,64.05,291876,926.6,2.95,40.2
Malta,1951,,,64.64,298189,946.6,2.89,39.8
Malta,1952,,,65.23,304710,967.3,2.8,40.2
Malta,1953,,,65.82,311417,988.6,2.73,39.6
Malta,1954,,,66.41,317760,1008.8,2.68,39.5
Malta,1955,,,67,323598,1027.3,2.67,39.9
Malta,1956,,,67.59,328720,1043.6,2.68,37.9
Malta,1957,,,68.18,332599,1055.9,2.7,34.6
Malta,1958,,,68.77,335352,1064.6,2.7,32.2
Malta,1959,,,68.976,336970,1069.7,2.65,29.3
Malta,1960,,,69.182,337628,1071.8,2.63,28
Malta,1961,,,69.388,337119,1070.2,2.59,27.7
Malta,1962,,,69.594,335454,1064.9,2.48,29.1
Malta,1963,,,69.8,332895,1056.8,2.37,26.7
Malta,1964,,,69.996,329758,1046.8,2.31,24
Malta,1965,,,70.192,326401,1036.2,2.26,24.2
Malta,1966,,,70.388,322987,1025.3,2.27,23.8
Malta,1967,,,70.584,320154,1016.4,2.29,23
Malta,1968,,,70.78,318057,1009.7,2.32,23.8
Malta,1969,,,71.006,316457,1004.6,2.35,24.1
Malta,1970,,828.4217,71.232,315413,1001.3,2.4,24.3
Malta,1971,,874.0663,71.458,315100,1000.3,2.41,21.5
Malta,1972,,975.7588,71.684,315372,1001.2,2.34,22.8
Malta,1973,,1143.6202,71.91,316195,1003.8,2.22,22.4
Malta,1974,,1245.3612,72.072,317611,1008.3,2.21,22.7
Malta,1975,,1560.1122,72.234,319620,1014.7,2.18,22.8
Malta,1976,,1726.5594,72.396,322012,1022.3,2.17,22.4
Malta,1977,,2037.8973,72.558,324649,1030.6,2.14,21.4
Malta,1978,,2558.7403,72.72,327467,1039.6,2.09,22.3
Malta,1979,,3195.5526,72.916,330474,1049.1,2.05,21.2
Malta,1980,,3948.4031,73.112,333590,1059,1.99,20.3
Malta,1981,,3898.243,73.308,336618,1068.6,1.98,20.8
Malta,1982,,3788.0506,73.504,339668,1078.3,1.97,18.9
Malta,1983,,3527.04,73.7,342888,1088.5,2.09,18.7
Malta,1984,,3332.8854,74.166,330593,1098.7,2.08,17.8
Malta,1985,,3322.4213,74.632,336452,1108.3,2.09,17.4
Malta,1986,,4194.6539,75.098,342121,1117.8,2.13,14.6
Malta,1987,,5083.6691,75.564,344485,1127.5,2.11,15.4
Malta,1988,,5814.3648,76.03,347325,1137.9,2.02,14.4
Malta,1989,,6040.6099,76.344,350722,1148.9,1.99,13.3
Malta,1990,,7191.9236,76.658,354170,1160,2.03,13.6
Malta,1991,,7558.2774,76.972,357727,1170.4,2.01,15.1
Malta,1992,,8220.2455,77.286,361260,1180.6,1.96,15.7
Malta,1993,,7296.3101,77.6,364704,1191.2,1.74,15.7
Malta,1994,,8000.518,77.8,367941,1201.8,1.58,14.4
Malta,1995,,9171.061,78,370433,1212.2,1.55,13.8
Malta,1996,,9438.5573,78.2,372687,1223.1,1.5,11.8
Malta,1997,,9724.338,78.4,375236,1234.4,1.47,11.1
Malta,1998,,10273.4518,78.6,377516,1246,1.46,10.5
Malta,1999,,10720.9059,78.774,379360,1257.1,1.46,10.1
Malta,2000,,11083.0128,78.948,385808,1267.3,1.39,9.4
Malta,2001,,11081.008,79.122,393028,1276.7,1.28,8.5
Malta,2002,,11853.1898,79.296,395969,1284.8,1.24,9
Malta,2003,,13772.2207,79.47,398582,1291.8,1.26,7.4
Malta,2004,,15243.159,79.634,401263,1297.8,1.28,8
Malta,2005,,15866.1422,79.798,403825,1302.2,1.29,6.7
Malta,2006,,16723.8777,79.962,405311,1305.4,1.33,7.6
Malta,2007,,19485.9506,80.126,406725,1308.2,1.37,6.6
Malta,2008,,22205.2827,80.29,409377,1312.4,1.45,5.5
Malta,2009,,21083.1259,80.522,412474,1319,1.5,5.5
Malta,2010,,21798.9029,80.754,414509,1329.4,1.5,4.9
Malta,2011,,23155.1148,80.986,416264,1344.7,1.55,4.6
Malta,2012,,22526.6558,81.218,420033,1364.8,1.59,4.2
Malta,2013,,24769.4496,81.45,425968,1389,1.59,3.6
Malta,2014,,26753.2601,81.618,434557,1417.3,1.63,4
Malta,2015,,24921.6779,81.786,445056,1449.5,1.7,4
Malta,2016,,25623.8556,81.954,455356,1484.8,1.69,4.1
Malta,2017,,28823.3458,82.122,468005,1522.2,1.63,2.8
Malta,2018,,31566.3581,82.29,484634,1560.6,1.63,3.2
Malta,2019,,31506.5568,82.444,504059,1598.8,1.61,3.2
Malta,2020,,29196.9777,82.598,515330,1636.1,1.62,2.7
Malta,2021,,34218.2147,82.752,518538,1672.2,1.62,3
Malta,2022,,33940.9496,82.906,523281,,,
Romania,1950,,,59.85,16392974,71.3,4.23,79.5
Romania,1951,,,60.28,16612736,72.2,4.21,72.3
Romania,1952,,,60.71,16828585,73.1,4.17,64
Romania,1953,,,61.14,17041123,74.1,4.13,61.6
Romania,1954,,,61.57,17250993,75,4.08,67.5
Romania,1955,,,62,17455291,75.9,4.01,52.4
Romania,1956,,,62.43,17668032,76.8,4.03,53.3
Romania,1957,,,62.86,17884928,77.7,4.11,52.1
Romania,1958,,,63.29,18089945,78.6,3.99,44.8
Romania,1959,,,64.188,18282519,79.5,3.97,42.1
Romania,1960,,,65.086,18458009,80.2,4.01,41.2
Romania,1961,,,65.984,18622913,80.9,3.59,37.6
Romania,1962,,,66.882,18770327,81.6,3.46,39.1
Romania,1963,,,67.78,18895144,82.1,3.05,36.6
Romania,1964,,,67.692,19010054,82.6,2.88,35.4
Romania,1965,,,67.604,19117075,83.1,2.5,35.4
Romania,1966,,,67.516,19221484,83.5,2.32,34.8
Romania,1967,,,67.428,19348535,84.1,2.23,33.7
Romania,1968,,,67.34,19799831,84.8,2.1,34.3
Romania,1969,,,67.678,20009141,85.7,2.04,35.2
Romania,1970,,,68.016,20250396,86.6,2.07,37.8
Romania,1971,,,68.354,20461575,87.6,2.11,35.2
Romania,1972,,,68.692,20657956,88.6,2.01,26.3
Romania,1973,,,69.03,20835682,89.7,2.07,29
Romania,1974,,,69.142,21029428,90.8,2.07,23.8
Romania,1975,,,69.254,21293586,92,2.16,23.2
Romania,1976,,,69.366,21551631,93.2,2.14,21.7
Romania,1977,,,69.478,21756097,94.2,2.14,20.4
Romania,1978,,,69.59,21951467,94.9,2.06,21.3
Romania,1979,,,69.618,22090484,95.6,2.1,21.4
Romania,1980,,,69.646,22207284,96.2,2,20.8
Romania,1981,,,69.674,22353071,96.7,1.89,17.8
Romania,1982,,,69.702,22475742,97.1,2.1,22.8
Romania,1983,,,69.73,22560476,97.4,2.02,20.4
Romania,1984,,,69.688,22640545,97.6,1.96,17.2
Romania,1985,,,69.646,22732997,97.9,1.95,20.5
Romania,1986,,,69.604,22836836,98.2,1.93,15.5
Romania,1987,,1658.7586,69.562,22949427,98.5,1.97,13.1
Romania,1988,,1753.1928,69.52,23057660,98.7,2.06,11.8
Romania,1989,,1789.6446,69.538,23161460,99,2.1,15.4
Romania,1990,,1648.3321,69.556,23201832,99.3,2.04,13.5
Romania,1991,,1254.3576,69.574,23001160,99.3,2,13.1
Romania,1992,,1102.1038,69.592,22794284,99.1,2.06,14.1
Romania,1993,,1158.0551,69.61,22763283,98.8,1.96,12.2
Romania,1994,,1323.0357,69.628,22730216,98.4,1.84,12
Romania,1995,,1650.0526,69.646,22684268,97.9,1.79,13.3
Romania,1996,,1633.0106,69.664,22619005,97.4,1.98,15.4
Romania,1997,,1577.3358,69.682,22553982,96.9,1.93,10.1
Romania,1998,,1852.5558,69.7,22507354,96.3,1.83,10.7
Romania,1999,,1599.9065,70.054,22472043,95.8,1.73,9.7
Romania,2000,,1659.929,70.408,22442973,95.3,1.67,9.6
Romania,2001,,1825.1929,70.762,22131974,94.7,1.49,5.4
Romania,2002,,2119.8551,71.116,21675775,94.1,1.46,7.4
Romania,2003,,2679.4062,71.47,21574365,93.4,1.48,7.7
Romania,2004,,3494.9907,71.792,21451845,92.5,1.4,7.7
Romania,2005,,4618.0032,72.114,21319673,91.7,1.38,6.8
Romania,2006,,5757.5306,72.436,21193749,90.9,1.36,5.8
Romania,2007,,8360.3378,72.758,20882980,90.2,1.36,7.6
Romania,2008,,10435.2166,73.08,20537848,89.5,1.42,9.1
Romania,2009,,8548.0486,73.452,20367437,89,1.41,6.8
Romania,2010,,8397.8092,73.824,20246798,88.4,1.37,6
Romania,2011,,9560.1584,74.196,20147657,87.9,1.45,7.1
Romania,2012,,8930.7299,74.568,20060182,87.5,1.43,6.5
Romania,2013,,9497.2074,74.94,19988694,87.2,1.36,6.9
Romania,2014,,10031.3422,75.118,19916451,86.9,1.38,5
Romania,2015,,8976.9552,75.296,19822250,86.5,1.37,6.1
Romania,2016,,9404.3805,75.474,19706424,86,1.37,7.9
Romania,2017,,10727.9717,75.652,19592933,85.6,1.27,6.5
Romania,2018,,12494.4246,75.83,19483840,85.2,1.24,6
Romania,2019,,12957.9991,75.964,19375835,84.9,1.16,6.5
Romania,2020,,13047.4577,76.098,19269469,84.5,1.17,3.3
Romania,2021,,14927.1169,76.232,19124061,84,1.18,3.7
Romania,2022,,15892.1185,76.366,18982743,84,1.18,3.7
Saudi Arabia,1950,,,40.452,3121340,1.4,3.05,78.5
Saudi Arabia,1951,,,40.948,3198811,1.5,3.07,78.3
Saudi Arabia,1952,,,41.444,3283593,1.5,3.09,77.4
Saudi Arabia,1953,,,41.94,3372837,1.6,3.08,77.9
Saudi Arabia,1954,,,42.436,3464662,1.6,3.04,76.6
Saudi Arabia,1955,,,42.932,3558165,1.7,2.96,79.5
Saudi Arabia,1956,,,43.428,3653505,1.7,2.86,78.1
Saudi Arabia,1957,,,43.924,3751798,1.8,2.73,79
Saudi Arabia,1958,,,44.42,3855030,1.8,2.59,67.9
Saudi Arabia,1959,,,44.934,3965799,1.9,2.44,77.1
Saudi Arabia,1960,,,45.448,4086534,1.9,2.33,64.4
Saudi Arabia,1961,,,45.962,4218852,2,2.17,63.3
Saudi Arabia,1962,,,46.476,4362788,2.1,2.03,62.4
Saudi Arabia,1963,,,46.99,4516540,2.2,2,56
Saudi Arabia,1964,,,47.64,4677304,2.2,1.96,51.5
Saudi Arabia,1965,,,48.29,4843632,2.3,1.92,48.5
Saudi Arabia,1966,,,48.94,5015353,2.4,1.95,43
Saudi Arabia,1967,,,49.59,5195124,2.5,3.51,51.5
Saudi Arabia,1968,,,50.24,5387822,2.6,3.53,53.2
Saudi Arabia,1969,,,51.284,5599909,2.7,3.11,51.9
Saudi Arabia,1970,,9292.054215,52.328,5836388,2.8,2.81,47.8
Saudi Arabia,1971,,11202.23043,53.372,6100631,3,2.61,44.6
Saudi Arabia,1972,,13770.94704,54.416,6392973,3.1,2.47,42
Saudi Arabia,1973,,17376.49765,55.46,6711922,3.3,2.36,41.6
Saudi Arabia,1974,,22966.37012,56.5,7054532,3.5,2.6,39.1
Saudi Arabia,1975,,25092.50259,57.54,7419486,3.7,2.61,38
Saudi Arabia,1976,,28352.4162,58.58,7802928,3.9,2.55,36.1
Saudi Arabia,1977,,30606.4577,59.62,8207695,4.1,2.57,35.9
Saudi Arabia,1978,,30764.75253,60.66,8646845,4.3,2.52,34.5
Saudi Arabia,1979,,34598.60906,61.476,9137928,4.5,2.49,34.5
Saudi Arabia,1980,,37868.99711,62.292,9691471,4.7,2.43,33.8
Saudi Arabia,1981,,40775.91544,63.108,10311771,5,2.35,32.2
Saudi Arabia,1982,,36116.19424,63.924,10988851,5.2,2.17,30.8
Saudi Arabia,1983,,32351.15413,64.74,11701132,5.5,2.08,28.6
Saudi Arabia,1984,,30606.91566,65.36,12418836,5.7,2.25,29.5
Saudi Arabia,1985,,28596.6524,65.98,13118998,6,2.27,31
Saudi Arabia,1986,,29154.61357,66.6,13794167,6.3,2.38,29
