,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
617,BRA,LIFEEXP,TOT,YR,A,1984,63.3
618,BRA,LIFEEXP,TOT,YR,A,1985,63.8
619,BRA,LIFEEXP,TOT,YR,A,1986,64.2
620,BRA,LIFEEXP,TOT,YR,A,1987,64.6
621,BRA,LIFEEXP,TOT,YR,A,1988,65.1
622,BRA,LIFEEXP,TOT,YR,A,1989,65.5
623,BRA,LIFEEXP,TOT,YR,A,1990,65.9
624,BRA,LIFEEXP,TOT,YR,A,1991,66.0
625,BRA,LIFEEXP,TOT,YR,A,1992,66.3
626,BRA,LIFEEXP,TOT,YR,A,1993,66.7
627,BRA,LIFEEXP,TOT,YR,A,1994,67.1
628,BRA,LIFEEXP,TOT,YR,A,1995,67.6
629,BRA,LIFEEXP,TOT,YR,A,1996,67.9
630,BRA,LIFEEXP,TOT,YR,A,1997,68.4
631,BRA,LIFEEXP,TOT,YR,A,1998,68.8
632,BRA,LIFEEXP,TOT,YR,A,1999,69.2
633,BRA,LIFEEXP,TOT,YR,A,2000,69.5
634,BRA,LIFEEXP,TOT,YR,A,2001,69.7
635,BRA,LIFEEXP,TOT,YR,A,2002,70.2
636,BRA,LIFEEXP,TOT,YR,A,2003,70.4
637,BRA,LIFEEXP,TOT,YR,A,2004,70.7
638,BRA,LIFEEXP,TOT,YR,A,2005,71.1
639,BRA,LIFEEXP,TOT,YR,A,2006,71.8
640,BRA,LIFEEXP,TOT,YR,A,2007,72.0
641,BRA,LIFEEXP,TOT,YR,A,2008,72.4
642,BRA,LIFEEXP,TOT,YR,A,2009,72.7
643,BRA,LIFEEXP,TOT,YR,A,2010,72.9
644,BRA,LIFEEXP,TOT,YR,A,2011,73.2
645,BRA,LIFEEXP,TOT,YR,A,2012,73.3
646,BRA,LIFEEXP,TOT,YR,A,2013,73.6
647,BRA,LIFEEXP,TOT,YR,A,2014,73.9
648,BRA,LIFEEXP,TOT,YR,A,2015,74.3
649,BRA,LIFEEXP,TOT,YR,A,2016,74.3
650,BRA,LIFEEXP,TOT,YR,A,2017,74.4
651,BRA,LIFEEXP,TOT,YR,A,2018,74.8
652,BRA,LIFEEXP,TOT,YR,A,2019,75.1
653,BRA,LIFEEXP,TOT,YR,A,2020,75.3
654,BRA,LIFEEXP,TOT,YR,A,2021,74.0
655,BRA,LIFEEXP,TOT,YR,A,2022,72.8
656,CHN,LIFEEXP,TOT,YR,A,1960,33.3
657,CHN,LIFEEXP,TOT,YR,A,1961,40.5
658,CHN,LIFEEXP,TOT,YR,A,1962,50.8
659,CHN,LIFEEXP,TOT,YR,A,1963,51.4
660,CHN,LIFEEXP,TOT,YR,A,1964,52.2
661,CHN,LIFEEXP,TOT,YR,A,1965,52.9
662,CHN,LIFEEXP,TOT,YR,A,1966,53.6
663,CHN,LIFEEXP,TOT,YR,A,1967,54.4
664,CHN,LIFEEXP,TOT,YR,A,1968,55.1
665,CHN,LIFEEXP,TOT,YR,A,1969,55.7
666,CHN,LIFEEXP,TOT,YR,A,1970,59.1
667,CHN,LIFEEXP,TOT,YR,A,1971,56.6
668,CHN,LIFEEXP,TOT,YR,A,1972,57.6
669,CHN,LIFEEXP,TOT,YR,A,1973,58.4
670,CHN,LIFEEXP,TOT,YR,A,1974,59.4
671,CHN,LIFEEXP,TOT,YR,A,1975,60.2
672,CHN,LIFEEXP,TOT,YR,A,1976,60.9
673,CHN,LIFEEXP,TOT,YR,A,1977,61.8
674,CHN,LIFEEXP,TOT,YR,A,1978,62.5
675,CHN,LIFEEXP,TOT,YR,A,1979,63.2
676,CHN,LIFEEXP,TOT,YR,A,1980,63.9
677,CHN,LIFEEXP,TOT,YR,A,1981,64.4
678,CHN,LIFEEXP,TOT,YR,A,1982,65.0
679,CHN,LIFEEXP,TOT,YR,A,1983,65.5
680,CHN,LIFEEXP,TOT,YR,A,1984,65.9
681,CHN,LIFEEXP,TOT,YR,A,1985,66.3
682,CHN,LIFEEXP,TOT,YR,A,1986,66.6
683,CHN,LIFEEXP,TOT,YR,A,1987,67.0
684,CHN,LIFEEXP,TOT,YR,A,1988,67.3
685,CHN,LIFEEXP,TOT,YR,A,1989,67.6
686,CHN,LIFEEXP,TOT,YR,A,1990,67.8
687,CHN,LIFEEXP,TOT,YR,A,1991,68.0
688,CHN,LIFEEXP,TOT,YR,A,1992,68.2
689,CHN,LIFEEXP,TOT,YR,A,1993,68.7
690,CHN,LIFEEXP,TOT,YR,A,1994,69.2
691,CHN,LIFEEXP,TOT,YR,A,1995,69.5
692,CHN,LIFEEXP,TOT,YR,A,1996,70.0
693,CHN,LIFEEXP,TOT,YR,A,1997,70.3
694,CHN,LIFEEXP,TOT,YR,A,1998,70.7
695,CHN,LIFEEXP,TOT,YR,A,1999,71.2
696,CHN,LIFEEXP,TOT,YR,A,2000,71.4
697,CHN,LIFEEXP,TOT,YR,A,2001,71.9
698,CHN,LIFEEXP,TOT,YR,A,2002,72.6
699,CHN,LIFEEXP,TOT,YR,A,2003,73.0
700,CHN,LIFEEXP,TOT,YR,A,2004,73.4
701,CHN,LIFEEXP,TOT,YR,A,2005,73.7
702,CHN,LIFEEXP,TOT,YR,A,2006,74.1
703,CHN,LIFEEXP,TOT,YR,A,2007,74.5
704,CHN,LIFEEXP,TOT,YR,A,2008,74.8
705,CHN,LIFEEXP,TOT,YR,A,2009,74.9
706,CHN,LIFEEXP,TOT,YR,A,2010,75.3
707,CHN,LIFEEXP,TOT,YR,A,2011,75.6
708,CHN,LIFEEXP,TOT,YR,A,2012,75.9
709,CHN,LIFEEXP,TOT,YR,A,2013,76.2
710,CHN,LIFEEXP,TOT,YR,A,2014,76.5
711,CHN,LIFEEXP,TOT,YR,A,2015,76.7
712,CHN,LIFEEXP,TOT,YR,A,2016,77.0
713,CHN,LIFEEXP,TOT,YR,A,2017,77.2
714,CHN,LIFEEXP,TOT,YR,A,2018,77.2
715,CHN,LIFEEXP,TOT,YR,A,2019,77.7
716,CHN,LIFEEXP,TOT,YR,A,2020,78.0
717,CHN,LIFEEXP,TOT,YR,A,2021,78.1
718,CHN,LIFEEXP,TOT,YR,A,2022,78.2
719,IND,LIFEEXP,TOT,YR,A,1960,45.2
720,IND,LIFEEXP,TOT,YR,A,1961,45.4
721,IND,LIFEEXP,TOT,YR,A,1962,45.7
722,IND,LIFEEXP,TOT,YR,A,1963,45.9
723,IND,LIFEEXP,TOT,YR,A,1964,46.2
724,IND,LIFEEXP,TOT,YR,A,1965,45.0
725,IND,LIFEEXP,TOT,YR,A,1966,45.3
726,IND,LIFEEXP,TOT,YR,A,1967,45.7
727,IND,LIFEEXP,TOT,YR,A,1968,47.5
728,IND,LIFEEXP,TOT,YR,A,1969,47.9
729,IND,LIFEEXP,TOT,YR,A,1970,47.7
730,IND,LIFEEXP,TOT,YR,A,1971,48.2
731,IND,LIFEEXP,TOT,YR,A,1972,48.6
732,IND,LIFEEXP,TOT,YR,A,1973,49.0
733,IND,LIFEEXP,TOT,YR,A,1974,49.5
734,IND,LIFEEXP,TOT,YR,A,1975,50.2
735,IND,LIFEEXP,TOT,YR,A,1976,50.8
736,IND,LIFEEXP,TOT,YR,A,1977,51.4
737,IND,LIFEEXP,TOT,YR,A,1978,51.9
738,IND,LIFEEXP,TOT,YR,A,1979,52.5
739,IND,LIFEEXP,TOT,YR,A,1980,53.1
740,IND,LIFEEXP,TOT,YR,A,1981,53.6
741,IND,LIFEEXP,TOT,YR,A,1982,54.2
742,IND,LIFEEXP,TOT,YR,A,1983,54.7
743,IND,LIFEEXP,TOT,YR,A,1984,55.3
744,IND,LIFEEXP,TOT,YR,A,1985,55.8
745,IND,LIFEEXP,TOT,YR,A,1986,56.3
746,IND,LIFEEXP,TOT,YR,A,1987,56.8
747,IND,LIFEEXP,TOT,YR,A,1988,57.3
748,IND,LIFEEXP,TOT,YR,A,1989,57.8
749,IND,LIFEEXP,TOT,YR,A,1990,58.2
750,IND,LIFEEXP,TOT,YR,A,1991,58.7
751,IND,LIFEEXP,TOT,YR,A,1992,59.1
752,IND,LIFEEXP,TOT,YR,A,1993,59.5
753,IND,LIFEEXP,TOT,YR,A,1994,59.8
754,IND,LIFEEXP,TOT,YR,A,1995,60.2
755,IND,LIFEEXP,TOT,YR,A,1996,60.6
756,IND,LIFEEXP,TOT,YR,A,1997,61.0
757,IND,LIFEEXP,TOT,YR,A,1998,61.4
758,IND,LIFEEXP,TOT,YR,A,1999,61.8
759,IND,LIFEEXP,TOT,YR,A,2000,62.2
760,IND,LIFEEXP,TOT,YR,A,2001,62.7
761,IND,LIFEEXP,TOT,YR,A,2002,63.1
762,IND,LIFEEXP,TOT,YR,A,2003,63.6
763,IND,LIFEEXP,TOT,YR,A,2004,64.1
764,IND,LIFEEXP,TOT,YR,A,2005,64.5
765,IND,LIFEEXP,TOT,YR,A,2006,65.0
766,IND,LIFEEXP,TOT,YR,A,2007,65.4
767,IND,LIFEEXP,TOT,YR,A,2008,65.8
768,IND,LIFEEXP,TOT,YR,A,2009,66.1
769,IND,LIFEEXP,TOT,YR,A,2010,66.5
770,IND,LIFEEXP,TOT,YR,A,2011,66.9
771,IND,LIFEEXP,TOT,YR,A,2012,67.4
772,IND,LIFEEXP,TOT,YR,A,2013,67.9
773,IND,LIFEEXP,TOT,YR,A,2014,68.5
774,IND,LIFEEXP,TOT,YR,A,2015,69.1
775,IND,LIFEEXP,TOT,YR,A,2016,69.6
776,IND,LIFEEXP,TOT,YR,A,2017,70.1
777,IND,LIFEEXP,TOT,YR,A,2018,70.5
778,IND,LIFEEXP,TOT,YR,A,2019,70.7
779,IND,LIFEEXP,TOT,YR,A,2020,70.9
780,IND,LIFEEXP,TOT,YR,A,2021,70.2
781,IND,LIFEEXP,TOT,YR,A,2022,67.2
782,IDN,LIFEEXP,TOT,YR,A,1960,46.5
783,IDN,LIFEEXP,TOT,YR,A,1961,47.1
784,IDN,LIFEEXP,TOT,YR,A,1962,47.9
785,IDN,LIFEEXP,TOT,YR,A,1963,48.4
786,IDN,LIFEEXP,TOT,YR,A,1964,49.2
787,IDN,LIFEEXP,TOT,YR,A,1965,42.6
788,IDN,LIFEEXP,TOT,YR,A,1966,48.2
789,IDN,LIFEEXP,TOT,YR,A,1967,51.1
790,IDN,LIFEEXP,TOT,YR,A,1968,51.6
791,IDN,LIFEEXP,TOT,YR,A,1969,52.4
792,IDN,LIFEEXP,TOT,YR,A,1970,52.6
793,IDN,LIFEEXP,TOT,YR,A,1971,53.0
794,IDN,LIFEEXP,TOT,YR,A,1972,53.6
795,IDN,LIFEEXP,TOT,YR,A,1973,54.2
796,IDN,LIFEEXP,TOT,YR,A,1974,54.9
797,IDN,LIFEEXP,TOT,YR,A,1975,55.4
798,IDN,LIFEEXP,TOT,YR,A,1976,56.0
799,IDN,LIFEEXP,TOT,YR,A,1977,56.5
800,IDN,LIFEEXP,TOT,YR,A,1978,57.1
801,IDN,LIFEEXP,TOT,YR,A,1979,57.6
802,IDN,LIFEEXP,TOT,YR,A,1980,58.2
803,IDN,LIFEEXP,TOT,YR,A,1981,58.8
804,IDN,LIFEEXP,TOT,YR,A,1982,59.1
805,IDN,LIFEEXP,TOT,YR,A,1983,59.8
806,IDN,LIFEEXP,TOT,YR,A,1984,60.3
807,IDN,LIFEEXP,TOT,YR,A,1985,60.7
808,IDN,LIFEEXP,TOT,YR,A,1986,61.3
809,IDN,LIFEEXP,TOT,YR,A,1987,61.7
810,IDN,LIFEEXP,TOT,YR,A,1988,62.0
811,IDN,LIFEEXP,TOT,YR,A,1989,62.2
812,IDN,LIFEEXP,TOT,YR,A,1990,62.7
813,IDN,LIFEEXP,TOT,YR,A,1991,63.2
814,IDN,LIFEEXP,TOT,YR,A,1992,63.5
815,IDN,LIFEEXP,TOT,YR,A,1993,64.1
816,IDN,LIFEEXP,TOT,YR,A,1994,64.6
817,IDN,LIFEEXP,TOT,YR,A,1995,64.9
818,IDN,LIFEEXP,TOT,YR,A,1996,65.2
819,IDN,LIFEEXP,TOT,YR,A,1997,65.4
820,IDN,LIFEEXP,TOT,YR,A,1998,65.7
821,IDN,LIFEEXP,TOT,YR,A,1999,66.0
822,IDN,LIFEEXP,TOT,YR,A,2000,66.2
823,IDN,LIFEEXP,TOT,YR,A,2001,66.4
824,IDN,LIFEEXP,TOT,YR,A,2002,66.8
825,IDN,LIFEEXP,TOT,YR,A,2003,67.1
826,IDN,LIFEEXP,TOT,YR,A,2004,67.4
827,IDN,LIFEEXP,TOT,YR,A,2005,65.8
828,IDN,LIFEEXP,TOT,YR,A,2006,67.6
829,IDN,LIFEEXP,TOT,YR,A,2007,67.9
830,IDN,LIFEEXP,TOT,YR,A,2008,68.2
831,IDN,LIFEEXP,TOT,YR,A,2009,68.2
832,IDN,LIFEEXP,TOT,YR,A,2010,68.5
833,IDN,LIFEEXP,TOT,YR,A,2011,68.7
834,IDN,LIFEEXP,TOT,YR,A,2012,68.8
835,IDN,LIFEEXP,TOT,YR,A,2013,69.0
836,IDN,LIFEEXP,TOT,YR,A,2014,69.3
837,IDN,LIFEEXP,TOT,YR,A,2015,69.5
838,IDN,LIFEEXP,TOT,YR,A,2016,69.7
839,IDN,LIFEEXP,TOT,YR,A,2017,69.8
840,IDN,LIFEEXP,TOT,YR,A,2018,69.9
841,IDN,LIFEEXP,TOT,YR,A,2019,70.3
842,IDN,LIFEEXP,TOT,YR,A,2020,70.5
843,IDN,LIFEEXP,TOT,YR,A,2021,68.8
844,IDN,LIFEEXP,TOT,YR,A,2022,67.6
845,RUS,LIFEEXP,TOT,YR,A,1960,66.2
846,RUS,LIFEEXP,TOT,YR,A,1961,66.7
847,RUS,LIFEEXP,TOT,YR,A,1962,67.1
848,RUS,LIFEEXP,TOT,YR,A,1963,67.4
849,RUS,LIFEEXP,TOT,YR,A,1964,67.7
850,RUS,LIFEEXP,TOT,YR,A,1965,67.8
851,RUS,LIFEEXP,TOT,YR,A,1966,67.9
852,RUS,LIFEEXP,TOT,YR,A,1967,68.0
853,RUS,LIFEEXP,TOT,YR,A,1968,68.0
854,RUS,LIFEEXP,TOT,YR,A,1969,68.0
855,RUS,LIFEEXP,TOT,YR,A,1970,68.3
856,RUS,LIFEEXP,TOT,YR,A,1971,68.5
857,RUS,LIFEEXP,TOT,YR,A,1972,68.4
858,RUS,LIFEEXP,TOT,YR,A,1973,68.4
859,RUS,LIFEEXP,TOT,YR,A,1974,68.5
860,RUS,LIFEEXP,TOT,YR,A,1975,67.9
861,RUS,LIFEEXP,TOT,YR,A,1976,67.6
862,RUS,LIFEEXP,TOT,YR,A,1977,67.5
863,RUS,LIFEEXP,TOT,YR,A,1978,67.5
864,RUS,LIFEEXP,TOT,YR,A,1979,67.3
865,RUS,LIFEEXP,TOT,YR,A,1980,67.2
866,RUS,LIFEEXP,TOT,YR,A,1981,67.4
867,RUS,LIFEEXP,TOT,YR,A,1982,68.0
868,RUS,LIFEEXP,TOT,YR,A,1983,67.8
869,RUS,LIFEEXP,TOT,YR,A,1984,67.3
870,RUS,LIFEEXP,TOT,YR,A,1985,68.0
871,RUS,LIFEEXP,TOT,YR,A,1986,69.5
872,RUS,LIFEEXP,TOT,YR,A,1987,69.6
873,RUS,LIFEEXP,TOT,YR,A,1988,69.6
874,RUS,LIFEEXP,TOT,YR,A,1989,69.3
875,RUS,LIFEEXP,TOT,YR,A,1990,69.0
876,RUS,LIFEEXP,TOT,YR,A,1991,68.8
877,RUS,LIFEEXP,TOT,YR,A,1992,67.8
878,RUS,LIFEEXP,TOT,YR,A,1993,65.3
879,RUS,LIFEEXP,TOT,YR,A,1994,64.3
880,RUS,LIFEEXP,TOT,YR,A,1995,64.9
881,RUS,LIFEEXP,TOT,YR,A,1996,66.0
882,RUS,LIFEEXP,TOT,YR,A,1997,66.9
883,RUS,LIFEEXP,TOT,YR,A,1998,67.2
884,RUS,LIFEEXP,TOT,YR,A,1999,66.1
885,RUS,LIFEEXP,TOT,YR,A,2000,65.7
886,RUS,LIFEEXP,TOT,YR,A,2001,65.6
887,RUS,LIFEEXP,TOT,YR,A,2002,65.3
888,RUS,LIFEEXP,TOT,YR,A,2003,65.2
889,RUS,LIFEEXP,TOT,YR,A,2004,65.6
890,RUS,LIFEEXP,TOT,YR,A,2005,65.7
891,RUS,LIFEEXP,TOT,YR,A,2006,66.9
892,RUS,LIFEEXP,TOT,YR,A,2007,67.7
893,RUS,LIFEEXP,TOT,YR,A,2008,68.1
894,RUS,LIFEEXP,TOT,YR,A,2009,68.8
895,RUS,LIFEEXP,TOT,YR,A,2010,69.0
896,RUS,LIFEEXP,TOT,YR,A,2011,69.8
897,RUS,LIFEEXP,TOT,YR,A,2012,70.2
898,RUS,LIFEEXP,TOT,YR,A,2013,70.7
899,RUS,LIFEEXP,TOT,YR,A,2014,70.9
900,RUS,LIFEEXP,TOT,YR,A,2015,71.3
901,RUS,LIFEEXP,TOT,YR,A,2016,71.8
902,RUS,LIFEEXP,TOT,YR,A,2017,72.6
903,RUS,LIFEEXP,TOT,YR,A,2018,72.8
904,RUS,LIFEEXP,TOT,YR,A,2019,73.2
905,ZAF,LIFEEXP,TOT,YR,A,1960,52.7
906,ZAF,LIFEEXP,TOT,YR,A,1961,53.1
907,ZAF,LIFEEXP,TOT,YR,A,1962,53.4
908,ZAF,LIFEEXP,TOT,YR,A,1963,53.6
909,ZAF,LIFEEXP,TOT,YR,A,1964,53.9
910,ZAF,LIFEEXP,TOT,YR,A,1965,54.2
911,ZAF,LIFEEXP,TOT,YR,A,1966,54.4
912,ZAF,LIFEEXP,TOT,YR,A,1967,54.6
913,ZAF,LIFEEXP,TOT,YR,A,1968,54.9
914,ZAF,LIFEEXP,TOT,YR,A,1969,55.2
915,ZAF,LIFEEXP,TOT,YR,A,1970,52.6
916,ZAF,LIFEEXP,TOT,YR,A,1971,55.6
917,ZAF,LIFEEXP,TOT,YR,A,1972,56.0
918,ZAF,LIFEEXP,TOT,YR,A,1973,56.3
919,ZAF,LIFEEXP,TOT,YR,A,1974,56.7
920,ZAF,LIFEEXP,TOT,YR,A,1975,57.1
921,ZAF,LIFEEXP,TOT,YR,A,1976,57.5
922,ZAF,LIFEEXP,TOT,YR,A,1977,58.0
923,ZAF,LIFEEXP,TOT,YR,A,1978,58.5
924,ZAF,LIFEEXP,TOT,YR,A,1979,59.0
925,ZAF,LIFEEXP,TOT,YR,A,1980,59.4
926,ZAF,LIFEEXP,TOT,YR,A,1981,59.8
927,ZAF,LIFEEXP,TOT,YR,A,1982,60.4
928,ZAF,LIFEEXP,TOT,YR,A,1983,60.9
929,ZAF,LIFEEXP,TOT,YR,A,1984,61.5
930,ZAF,LIFEEXP,TOT,YR,A,1985,61.9
931,ZAF,LIFEEXP,TOT,YR,A,1986,62.4
932,ZAF,LIFEEXP,TOT,YR,A,1987,62.9
933,ZAF,LIFEEXP,TOT,YR,A,1988,63.0
934,ZAF,LIFEEXP,TOT,YR,A,1989,63.3
935,ZAF,LIFEEXP,TOT,YR,A,1990,63.3
936,ZAF,LIFEEXP,TOT,YR,A,1991,63.4
937,ZAF,LIFEEXP,TOT,YR,A,1992,63.3
938,ZAF,LIFEEXP,TOT,YR,A,1993,63.3
939,ZAF,LIFEEXP,TOT,YR,A,1994,63.0
940,ZAF,LIFEEXP,TOT,YR,A,1995,62.6
941,ZAF,LIFEEXP,TOT,YR,A,1996,62.3
942,ZAF,LIFEEXP,TOT,YR,A,1997,61.5
943,ZAF,LIFEEXP,TOT,YR,A,1998,60.8
944,ZAF,LIFEEXP,TOT,YR,A,1999,60.0
945,ZAF,LIFEEXP,TOT,YR,A,2000,59.2
946,ZAF,LIFEEXP,TOT,YR,A,2001,58.5
947,ZAF,LIFEEXP,TOT,YR,A,2002,57.3
948,ZAF,LIFEEXP,TOT,YR,A,2003,55.7
949,ZAF,LIFEEXP,TOT,YR,A,2004,54.3
950,ZAF,LIFEEXP,TOT,YR,A,2005,54.0
951,ZAF,LIFEEXP,TOT,YR,A,2006,54.0
952,ZAF,LIFEEXP,TOT,YR,A,2007,54.3
953,ZAF,LIFEEXP,TOT,YR,A,2008,55.0
954,ZAF,LIFEEXP,TOT,YR,A,2009,56.0
955,ZAF,LIFEEXP,TOT,YR,A,2010,57.4
956,ZAF,LIFEEXP,TOT,YR,A,2011,58.9
957,ZAF,LIFEEXP,TOT,YR,A,2012,60.7
958,ZAF,LIFEEXP,TOT,YR,A,2013,61.8
959,ZAF,LIFEEXP,TOT,YR,A,2014,62.5
960,ZAF,LIFEEXP,TOT,YR,A,2015,63.4
961,ZAF,LIFEEXP,TOT,YR,A,2016,64.0
962,ZAF,LIFEEXP,TOT,YR,A,2017,64.7
963,ZAF,LIFEEXP,TOT,YR,A,2018,65.4
964,ZAF,LIFEEXP,TOT,YR,A,2019,65.7
965,ZAF,LIFEEXP,TOT,YR,A,2020,66.2
966,ZAF,LIFEEXP,TOT,YR,A,2021,65.3
967,ZAF,LIFEEXP,TOT,YR,A,2022,62.3
968,ARG,LIFEEXP,TOT,YR,A,1960,64.0
969,ARG,LIFEEXP,TOT,YR,A,1961,64.4
970,ARG,LIFEEXP,TOT,YR,A,1962,64.2
971,ARG,LIFEEXP,TOT,YR,A,1963,64.4
972,ARG,LIFEEXP,TOT,YR,A,1964,64.4
973,ARG,LIFEEXP,TOT,YR,A,1965,64.6
974,ARG,LIFEEXP,TOT,YR,A,1966,64.9
975,ARG,LIFEEXP,TOT,YR,A,1967,65.0
976,ARG,LIFEEXP,TOT,YR,A,1968,64.9
977,ARG,LIFEEXP,TOT,YR,A,1969,64.9
978,ARG,LIFEEXP,TOT,YR,A,1970,66.5
979,ARG,LIFEEXP,TOT,YR,A,1971,65.6
980,ARG,LIFEEXP,TOT,YR,A,1972,65.5
981,ARG,LIFEEXP,TOT,YR,A,1973,65.9
982,ARG,LIFEEXP,TOT,YR,A,1974,66.3
983,ARG,LIFEEXP,TOT,YR,A,1975,66.6
984,ARG,LIFEEXP,TOT,YR,A,1976,67.1
985,ARG,LIFEEXP,TOT,YR,A,1977,67.2
986,ARG,LIFEEXP,TOT,YR,A,1978,67.9
987,ARG,LIFEEXP,TOT,YR,A,1979,68.2
988,ARG,LIFEEXP,TOT,YR,A,1980,68.5
989,ARG,LIFEEXP,TOT,YR,A,1981,68.6
990,ARG,LIFEEXP,TOT,YR,A,1982,69.0
991,ARG,LIFEEXP,TOT,YR,A,1983,68.9
992,ARG,LIFEEXP,TOT,YR,A,1984,69.3
993,ARG,LIFEEXP,TOT,YR,A,1985,69.2
994,ARG,LIFEEXP,TOT,YR,A,1986,69.7
995,ARG,LIFEEXP,TOT,YR,A,1987,70.1
996,ARG,LIFEEXP,TOT,YR,A,1988,70.6
997,ARG,LIFEEXP,TOT,YR,A,1989,71.1
998,ARG,LIFEEXP,TOT,YR,A,1990,71.4
999,ARG,LIFEEXP,TOT,YR,A,1991,71.8
1000,ARG,LIFEEXP,TOT,YR,A,1992,72.3
1001,ARG,LIFEEXP,TOT,YR,A,1993,72.4
1002,ARG,LIFEEXP,TOT,YR,A,1994,72.6
1003,ARG,LIFEEXP,TOT,YR,A,1995,73.2
1004,ARG,LIFEEXP,TOT,YR,A,1996,73.1
1005,ARG,LIFEEXP,TOT,YR,A,1997,73.3
1006,ARG,LIFEEXP,TOT,YR,A,1998,73.1
1007,ARG,LIFEEXP,TOT,YR,A,1999,73.5
1008,ARG,LIFEEXP,TOT,YR,A,2000,73.7
1009,ARG,LIFEEXP,TOT,YR,A,2001,73.9
1010,ARG,LIFEEXP,TOT,YR,A,2002,74.2
1011,ARG,LIFEEXP,TOT,YR,A,2003,74.4
1012,ARG,LIFEEXP,TOT,YR,A,2004,74.1
1013,ARG,LIFEEXP,TOT,YR,A,2005,74.9
1014,ARG,LIFEEXP,TOT,YR,A,2006,75.1
1015,ARG,LIFEEXP,TOT,YR,A,2007,75.4
1016,ARG,LIFEEXP,TOT,YR,A,2008,75.0
1017,ARG,LIFEEXP,TOT,YR,A,2009,75.6
1018,ARG,LIFEEXP,TOT,YR,A,2010,75.9
1019,ARG,LIFEEXP,TOT,YR,A,2011,75.7
1020,ARG,LIFEEXP,TOT,YR,A,2012,76.1
1021,ARG,LIFEEXP,TOT,YR,A,2013,76.5
1022,ARG,LIFEEXP,TOT,YR,A,2014,76.5
1023,ARG,LIFEEXP,TOT,YR,A,2015,76.8
1024,ARG,LIFEEXP,TOT,YR,A,2016,76.8
1025,ARG,LIFEEXP,TOT,YR,A,2017,76.3
1026,ARG,LIFEEXP,TOT,YR,A,2018,76.8
1027,ARG,LIFEEXP,TOT,YR,A,2019,77.0
1028,ARG,LIFEEXP,TOT,YR,A,2020,77.3
1029,ARG,LIFEEXP,TOT,YR,A,2021,75.9
1030,ARG,LIFEEXP,TOT,YR,A,2022,75.4
