,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
403,ZAF,EDUTRY,25_34,PC_AGE,A,2013,11.42107
404,ZAF,EDUTRY,25_34,PC_AGE,A,2014,11.799505
405,ZAF,EDUTRY,25_34,PC_AGE,A,2015,10.098678
406,ZAF,EDUTRY,25_34,PC_AGE,A,2016,12.457
407,ZAF,EDUTRY,25_34,PC_AGE,A,2017,14.820914
408,ZAF,EDUTRY,25_34,PC_AGE,A,2018,14.292954
409,ZAF,EDUTRY,25_34,PC_AGE,A,2019,14.487103
410,ZAF,EDUTRY,25_34,PC_AGE,A,2020,14.853134
411,ZAF,EDUTRY,25_34,PC_AGE,A,2022,13.107254
412,OAVG,EDUTRY,25_34,PC_AGE,A,1998,23.561205
413,OAVG,EDUTRY,25_34,PC_AGE,A,1999,24.00555
414,OAVG,EDUTRY,25_34,PC_AGE,A,2000,26.096052
415,OAVG,EDUTRY,25_34,PC_AGE,A,2001,26.513426
416,OAVG,EDUTRY,25_34,PC_AGE,A,2002,27.809536
417,OAVG,EDUTRY,25_34,PC_AGE,A,2003,29.578597
418,OAVG,EDUTRY,25_34,PC_AGE,A,2004,30.489276
419,OAVG,EDUTRY,25_34,PC_AGE,A,2005,32.171153
420,OAVG,EDUTRY,25_34,PC_AGE,A,2006,32.872165
421,OAVG,EDUTRY,25_34,PC_AGE,A,2007,33.939486
422,OAVG,EDUTRY,25_34,PC_AGE,A,2008,35.17839
423,OAVG,EDUTRY,25_34,PC_AGE,A,2009,36.260694
424,OAVG,EDUTRY,25_34,PC_AGE,A,2010,36.904606
425,OAVG,EDUTRY,25_34,PC_AGE,A,2011,37.468793
426,OAVG,EDUTRY,25_34,PC_AGE,A,2012,39.179418
427,OAVG,EDUTRY,25_34,PC_AGE,A,2013,39.805366
428,OAVG,EDUTRY,25_34,PC_AGE,A,2014,41.08097
429,OAVG,EDUTRY,25_34,PC_AGE,A,2015,41.350478
430,OAVG,EDUTRY,25_34,PC_AGE,A,2016,42.796331
431,OAVG,EDUTRY,25_34,PC_AGE,A,2017,43.221697
432,OAVG,EDUTRY,25_34,PC_AGE,A,2018,44.060361
433,OAVG,EDUTRY,25_34,PC_AGE,A,2019,44.799229
434,OAVG,EDUTRY,25_34,PC_AGE,A,2020,45.877038
435,OAVG,EDUTRY,25_34,PC_AGE,A,2021,47.117463
436,OAVG,EDUTRY,25_34,PC_AGE,A,2022,47.416354
