LOCATION,Year,GDP Value,LifeExp Value,Population Value,PopulationDensityAsOf1July(PersonsPerSquareKm),TotalFertilityRate(LiveBirthsPerWoman),InfantMortalityRate(InfantDeathsPer1000LiveBirths),Education Value
Colombia,1962,296.8938,57.988,18654499.0,14.9,6.66,90.8,7.3224893
Colombia,1963,280.9935,58.55,19164082.0,15.3,6.58,88.3,7.8393312
Colombia,1964,336.7221,59.028,19680870.0,15.8,6.48,85.9,8.7134142
Colombia,1965,315.2123,59.506,20201643.0,16.3,6.33,83.7,8.8802376
Colombia,1966,288.5759,59.984,20723588.0,16.7,6.16,81.4,9.1435289
Colombia,1967,301.1364,60.462,21244248.0,17.2,5.96,79.3,10.491946
Colombia,1968,299.9226,60.94,21761690.0,17.7,5.74,77.0,11.389406
Colombia,1969,316.305,61.422,22274200.0,18.1,5.51,74.7,11.481482
Colombia,1970,344.3326,61.904,22780007.0,18.6,5.28,72.5,12.508089
Colombia,1971,365.346,62.386,23277852.0,19.0,5.06,70.0,13.459621
Colombia,1972,395.9876,62.868,23767130.0,19.5,4.86,67.5,14.199503
Colombia,1973,460.6007,63.35,24248669.0,19.9,4.68,64.9,15.463108
Colombia,1974,540.2262,63.814,24724874.0,20.4,4.53,62.3,16.639408
Colombia,1975,559.6814,64.278,25199544.0,20.8,4.4,59.5,17.447386
Colombia,1976,641.5507,64.742,25677586.0,21.3,4.29,56.7,18.87298
Colombia,1977,796.5562,65.206,26163065.0,21.8,4.18,53.8,20.998264
Colombia,1978,930.4062,65.67,26658672.0,22.3,4.07,51.0,22.456688
Colombia,1979,1092.3046,66.142,27165971.0,22.8,3.97,48.3,24.793388
Colombia,1980,1275.9966,66.614,27684385.0,23.3,3.86,45.7,27.517448
Colombia,1981,1358.4855,67.086,28212667.0,23.8,3.74,43.2,30.456598
Colombia,1982,1421.9217,67.558,28748586.0,24.4,3.63,40.9,31.588659
Colombia,1983,1381.12,68.03,29289744.0,25.0,3.53,38.7,33.280041
Colombia,1984,1333.3709,68.302,29842691.0,25.5,3.43,36.7,35.325356
Colombia,1985,1189.8694,68.574,30419892.0,26.1,3.34,36.4,
Colombia,1986,1166.3008,68.846,30980812.0,26.7,3.27,33.5,39.825943
Colombia,1987,1188.5518,69.118,31550132.0,27.2,3.21,32.3,41.249073
Colombia,1988,1254.5315,69.39,32124173.0,27.8,3.16,31.0,
Colombia,1989,1238.6034,69.55,32697847.0,28.4,3.12,30.0,
Colombia,1990,1467.5474,69.71,33268154.0,29.0,3.08,29.0,
Colombia,1991,1491.8567,69.87,33840991.0,29.6,3.05,28.1,
Colombia,1992,1720.5686,70.03,34425915.0,30.2,3.01,27.2,
Colombia,1993,1920.399,70.19,35032308.0,30.8,2.97,26.4,
Colombia,1994,2314.901,70.578,35629174.0,31.4,2.92,25.5,
Colombia,1995,2571.4682,70.966,36229830.0,32.0,2.86,24.6,
Colombia,1996,2652.1039,71.354,36830574.0,32.6,2.8,23.8,
Colombia,1997,2860.0409,71.742,37426532.0,33.2,2.74,23.0,
Colombia,1998,2595.543,72.13,38012359.0,33.8,2.68,22.3,
Colombia,1999,2236.0729,72.434,38585016.0,34.3,2.63,21.6,
Colombia,2000,2546.8502,72.738,39140080.0,34.9,2.57,20.9,
Colombia,2001,2465.007,73.042,39674811.0,35.5,2.52,20.4,
Colombia,2002,2421.1621,73.346,40190679.0,36.0,2.46,19.7,
Colombia,2003,2305.1705,73.65,40693254.0,36.5,2.4,19.1,
Colombia,2004,2811.4595,73.886,41188093.0,37.1,2.33,18.6,
Colombia,2005,3448.5383,74.122,41671878.0,37.6,2.26,18.1,
Colombia,2006,3782.6035,74.358,42170126.0,38.1,2.2,17.5,
Colombia,2007,4762.083,74.594,42658630.0,38.5,2.14,17.0,
Colombia,2008,5534.6894,74.83,43134017.0,39.0,2.08,16.5,
Colombia,2009,5245.9517,75.062,43608630.0,39.4,2.03,16.0,
Colombia,2010,6392.758,75.294,44086292.0,39.9,1.99,15.5,
Colombia,2011,7392.9436,75.526,44553416.0,40.3,1.96,15.1,
Colombia,2012,8096.8015,75.758,45001571.0,40.7,1.93,14.5,
Colombia,2013,8263.6419,75.99,45434942.0,41.1,1.91,14.0,
Colombia,2014,8167.4728,76.196,45866010.0,41.5,1.88,13.6,
Colombia,2015,6228.6516,76.402,46313898.0,41.9,1.86,13.2,
Colombia,2016,5936.261,76.608,46830116.0,42.4,1.84,12.7,
Colombia,2017,6449.971,76.814,47419200.0,43.0,1.82,12.4,
Colombia,2018,6782.0379,77.02,48258494.0,43.9,1.79,12.0,
Colombia,2019,6436.5092,77.19,49395678.0,44.7,1.77,11.6,
Colombia,2020,5304.2891,77.36,50407647.0,45.3,1.74,11.2,
Colombia,2021,6182.7071,77.53,51117378.0,45.8,1.72,10.9,
Colombia,2022,6630.2827,77.7,51682692.0,45.8,1.72,10.9,
Estonia,1960,3134.3898,67.916,1218065.0,28.0,1.98,25.6,
Estonia,1961,3134.3898,68.404,1233244.0,28.4,1.98,24.3,
Estonia,1962,3134.3898,68.892,1248161.0,28.7,1.96,24.3,
Estonia,1963,3134.3898,69.38,1262543.0,29.0,1.9,23.7,
Estonia,1964,3134.3898,69.566,1277335.0,29.4,1.94,22.1,
Estonia,1965,3134.3898,69.752,1292005.0,29.7,1.89,21.2,
Estonia,1966,3134.3898,69.938,1305810.0,30.0,1.88,21.5,
Estonia,1967,3134.3898,70.124,1319741.0,30.4,1.91,20.7,
Estonia,1968,3134.3898,70.31,1334226.0,30.7,2.03,20.2,
Estonia,1969,3134.3898,70.298,1348703.0,31.0,2.13,19.6,
Estonia,1970,3134.3898,70.286,1360076.0,31.3,2.17,20.4,
Estonia,1971,3134.3898,70.274,1376955.0,31.6,2.19,18.9,
Estonia,1972,3134.3898,70.262,1392518.0,31.9,2.13,19.9,24.681225
Estonia,1973,3134.3898,70.25,1405951.0,32.2,2.07,19.3,25.98814
Estonia,1974,3134.3898,70.084,1418169.0,32.5,2.07,19.4,27.681889
Estonia,1975,3134.3898,69.918,1429352.0,32.8,2.05,19.7,28.901674
Estonia,1976,3134.3898,69.752,1439576.0,33.0,2.06,20.3,30.066694
Estonia,1977,3134.3898,69.586,1450211.0,33.3,2.06,19.4,31.410488
Estonia,1978,3134.3898,69.42,1460188.0,33.6,2.02,20.0,33.321693
Estonia,1979,3134.3898,69.398,1468333.0,33.8,2.0,21.3,34.897144
Estonia,1980,3134.3898,69.376,1477219.0,34.0,2.02,20.7,35.345379
Estonia,1981,3134.3898,69.354,1487666.0,34.2,2.07,20.2,41.8297
Estonia,1982,3134.3898,69.332,1498414.0,34.4,2.09,19.3,43.08427
Estonia,1983,3134.3898,69.31,1508745.0,34.6,2.16,19.6,43.337868
Estonia,1984,3134.3898,69.514,1518617.0,34.9,2.17,17.4,45.283749
Estonia,1985,3134.3898,69.718,1528781.0,35.1,2.13,18.3,46.046906
Estonia,1986,3134.3898,69.922,1540190.0,35.3,2.18,16.7,46.910782
Estonia,1987,3134.3898,70.126,1552221.0,35.6,2.27,16.7,47.860847
Estonia,1988,3134.3898,70.33,1561900.0,35.9,2.27,14.5,48.31358
Estonia,1989,3134.3898,69.96,1568131.0,36.1,2.21,14.8,49.185982
Estonia,1990,3134.3898,69.59,1569174.0,36.1,2.04,13.9,49.943413
Estonia,1991,3134.3898,69.22,1561314.0,36.0,1.81,14.1,51.775383
Estonia,1992,3134.3898,68.85,1533091.0,35.4,1.7,15.0,51.624851
Estonia,1993,3134.3898,68.48,1494128.0,34.6,1.5,14.5,50.752552
Estonia,1994,3134.3898,68.672,1462514.0,34.0,1.42,15.4,51.809521
Estonia,1995,3134.3898,68.864,1436634.0,33.4,1.38,14.3,55.833538
Estonia,1996,3380.9263,69.056,1415594.0,33.0,1.37,12.5,57.473328
Estonia,1997,3682.9523,69.248,1399535.0,32.7,1.32,10.4,57.699051
Estonia,1998,4093.3925,69.44,1386156.0,32.5,1.29,11.1,
Estonia,1999,4140.9366,69.87,1375654.0,32.3,1.3,9.7,
Estonia,2000,4070.609,70.3,1396985.0,32.1,1.35,10.0,
Estonia,2001,4505.8583,70.73,1388115.0,31.9,1.32,9.1,
Estonia,2002,5341.6289,71.16,1379350.0,31.7,1.36,6.9,
Estonia,2003,7203.523,71.59,1370720.0,31.5,1.37,7.4,
Estonia,2004,8914.1036,72.028,1362550.0,31.3,1.47,6.9,
Estonia,2005,10412.6443,72.466,1354775.0,31.2,1.52,6.4,
Estonia,2006,12639.4001,72.904,1346810.0,31.0,1.59,4.7,
Estonia,2007,16744.5845,73.342,1340680.0,30.8,1.68,5.1,
Estonia,2008,18204.9665,73.78,1337090.0,30.8,1.72,5.3,
Estonia,2009,14711.7353,74.376,1334515.0,30.7,1.7,3.9,
Estonia,2010,14663.0446,74.972,1331475.0,30.6,1.71,4.1,
Estonia,2011,17487.8048,75.568,1327439.0,30.5,1.62,3.1,
Estonia,2012,17403.2053,76.164,1322696.0,30.4,1.56,3.7,
Estonia,2013,19056.0019,76.76,1317997.0,30.3,1.53,2.6,
Estonia,2014,20261.0667,77.1,1314545.0,30.2,1.54,3.1,
Estonia,2015,17402.0376,77.44,1314608.0,30.2,1.58,2.8,
Estonia,2016,18295.3429,77.78,1315790.0,30.3,1.6,2.7,
Estonia,2017,20437.7654,78.12,1317384.0,30.3,1.6,2.6,
Estonia,2018,23165.8495,78.46,1321977.0,30.4,1.67,1.8,
Estonia,2019,23424.4847,78.604,1326855.0,30.5,1.67,1.6,
Estonia,2020,23595.2437,78.748,1329479.0,30.6,1.68,1.5,
Estonia,2021,27943.7012,78.892,1330932.0,30.6,1.68,1.4,
Estonia,2022,28332.6291,79.036,1348840.0,30.6,1.68,1.4,
Israel,1960,1365.7527,70.412,2150400.0,87.9,4.05,29.9,
Israel,1961,1595.9862,70.598,2234200.0,91.6,3.86,28.8,
Israel,1962,1132.3844,70.784,2331800.0,95.6,3.85,28.4,
Israel,1963,1257.8142,70.97,2430100.0,99.8,3.88,27.4,
Israel,1964,1375.8953,71.13,2525600.0,104.3,4.02,26.6,
Israel,1965,1429.3177,71.29,2598400.0,109.1,4.06,25.9,
Israel,1966,1513.8869,71.45,2657400.0,114.0,3.98,25.6,23.275386
Israel,1967,1428.448,71.61,2708000.0,119.0,3.82,24.7,23.832958
Israel,1968,1412.4693,71.77,2806700.0,124.1,3.91,24.7,24.504095
Israel,1969,1587.7685,71.93,2879100.0,129.2,3.95,24.2,24.415866
Israel,1970,1587.7685,72.09,2958200.0,134.3,4.11,24.1,23.915321
Israel,1971,1587.7685,72.25,3045600.0,139.5,4.2,23.3,24.088905
Israel,1972,1587.7685,72.41,3225000.0,144.2,3.81,23.4,23.999156
Israel,1973,1587.7685,72.57,3277900.0,148.5,3.9,22.9,23.780565
Israel,1974,1587.7685,72.76,3377200.0,152.6,3.91,22.0,24.280219
Israel,1975,1587.7685,72.95,3455300.0,156.5,3.84,21.2,23.987495
Israel,1976,1587.7685,73.14,3533100.0,160.2,3.83,19.6,23.758841
Israel,1977,1587.7685,73.33,3613000.0,163.6,3.48,19.0,30.160175
Israel,1978,1587.7685,73.52,3692600.0,166.7,3.39,17.9,31.726536
Israel,1979,1587.7685,73.742,3786400.0,169.8,3.35,17.4,31.958218
Israel,1980,1587.7685,73.964,3877700.0,173.0,3.3,16.2,33.599472
Israel,1981,1587.7685,74.186,3949800.0,176.4,3.22,16.1,35.157932
Israel,1982,1587.7685,74.408,4020700.0,179.9,3.14,16.3,35.704861
Israel,1983,1587.7685,74.63,4106100.0,183.9,3.31,15.2,36.195801
Israel,1984,1587.7685,74.892,4159100.0,188.4,3.28,14.4,37.368931
Israel,1985,1587.7685,75.154,4233000.0,193.3,3.27,13.2,38.083973
Israel,1986,1587.7685,75.416,4298800.0,198.5,3.24,13.1,38.717625
Israel,1987,1587.7685,75.678,4368900.0,203.9,3.08,12.3,39.336624
Israel,1988,1587.7685,75.94,4441700.0,209.6,3.21,11.5,38.652836
Israel,1989,1587.7685,76.192,4518200.0,215.6,3.18,11.1,39.042027
Israel,1990,1587.7685,76.444,4660200.0,221.9,3.18,10.6,39.363441
Israel,1991,1587.7685,76.696,4949100.0,228.4,3.15,9.9,39.239269
Israel,1992,1587.7685,76.948,5123500.0,234.7,2.94,10.2,40.386425
Israel,1993,1587.7685,77.2,5261400.0,240.9,2.9,8.9,41.564896
Israel,1994,1587.7685,77.422,5399300.0,247.0,2.88,8.7,41.056328
Israel,1995,18916.726,77.644,5544900.0,253.1,2.94,8.1,42.310982
Israel,1996,20117.297,77.866,5685100.0,259.3,3.05,7.4,43.132984
Israel,1997,20366.8781,78.088,5828900.0,265.4,2.94,7.4,44.042595
Israel,1998,20106.763,78.31,5970700.0,271.2,2.98,6.8,44.779469
Israel,1999,19742.4409,78.56,6125300.0,277.0,2.94,6.6,45.663815
Israel,2000,21630.5708,78.81,6289200.0,282.6,2.95,6.3,46.517712
Israel,2001,20909.6789,79.06,6439037.0,288.2,2.89,6.1,47.521809
Israel,2002,19035.002,79.31,6569957.0,293.7,2.89,6.3,47.757
Israel,2003,19627.0318,79.56,6689748.0,299.2,2.94,5.8,49.373737
Israel,2004,20557.1551,79.836,6808969.0,304.8,2.9,5.1,50.380188
Israel,2005,21223.9356,80.112,6930128.0,310.2,2.84,4.9,51.856071
Israel,2006,22494.6,80.388,7053707.0,315.7,2.88,4.5,51.1675
Israel,2007,25633.7496,80.664,7180160.0,321.2,2.9,4.3,51.255699
Israel,2008,30173.1834,80.94,7331353.0,326.9,2.96,4.2,
Israel,2009,28316.7854,81.134,7485565.0,332.7,2.97,3.9,
Israel,2010,31266.6053,81.328,7623561.0,338.6,3.03,3.8,
Israel,2011,34354.7161,81.522,7765832.0,344.7,3.01,3.6,
Israel,2012,33156.2283,81.716,7910525.0,350.8,3.05,3.6,
Israel,2013,36941.8424,81.91,8059456.0,357.0,3.03,3.2,
Israel,2014,38259.6811,82.076,8215668.0,363.3,3.08,3.2,
Israel,2015,36206.5222,82.242,8380149.0,370.0,3.25,3.3,
Israel,2016,37690.474,82.408,8546009.0,377.0,3.28,3.2,
Israel,2017,41114.7817,82.574,8713268.0,383.9,3.11,3.2,
Israel,2018,42406.8454,82.74,8882764.0,390.7,3.09,3.3,
Israel,2019,44452.2326,82.89,9054026.0,397.7,3.22,3.3,
Israel,2020,44846.7916,83.04,9215113.0,404.6,3.03,3.2,
Israel,2021,52166.8122,83.19,9371400.0,411.2,2.98,3.0,
Israel,2022,48069.45602,83.34,9528600.0,411.2,2.98,3.0,
Russian Federation,1960,3777.2354,66.032,119871700.0,7.3,2.58,35.9,
Russian Federation,1961,3777.2354,66.648,121403897.0,7.4,2.48,34.8,
Russian Federation,1962,3777.2354,67.264,122858215.0,7.5,2.39,35.1,
Russian Federation,1963,3777.2354,67.88,124210253.0,7.6,2.3,33.9,
Russian Federation,1964,3777.2354,67.998,125430991.0,7.7,2.22,32.3,
Russian Federation,1965,3777.2354,68.116,126503741.0,7.7,2.15,32.8,
Russian Federation,1966,3777.2354,68.234,127417192.0,7.8,2.11,32.5,
Russian Federation,1967,3777.2354,68.352,128187398.0,7.8,2.06,33.1,
Russian Federation,1968,3777.2354,68.47,128859795.0,7.9,2.02,33.2,
Russian Federation,1969,3777.2354,68.438,129497500.0,7.9,2.01,34.1,
Russian Federation,1970,3777.2354,68.406,130148650.0,7.9,2.01,33.4,
Russian Federation,1971,3777.2354,68.374,130830724.0,8.0,2.05,32.9,
Russian Federation,1972,3777.2354,68.342,131539634.0,8.0,2.06,33.3,
Russian Federation,1973,3777.2354,68.31,132275730.0,8.1,2.04,33.2,
Russian Federation,1974,3777.2354,68.162,133032258.0,8.1,2.04,33.5,
Russian Federation,1975,3777.2354,68.014,133804859.0,8.2,2.02,34.6,
Russian Federation,1976,3777.2354,67.866,134596225.0,8.2,2.0,35.4,
Russian Federation,1977,3777.2354,67.718,135413335.0,8.3,1.98,35.4,
Russian Federation,1978,3777.2354,67.57,136259824.0,8.3,1.96,35.4,
Russian Federation,1979,3777.2354,67.55,137139387.0,8.4,1.93,35.7,
Russian Federation,1980,3777.2354,67.53,138053143.0,8.4,1.91,34.8,
Russian Federation,1981,3777.2354,67.51,138993850.0,8.5,1.93,33.2,
Russian Federation,1982,3777.2354,67.49,139954626.0,8.5,1.99,31.4,
Russian Federation,1983,3777.2354,67.47,140935774.0,8.6,2.07,29.8,
Russian Federation,1984,3777.2354,67.802,141938482.0,8.7,2.1,29.1,
Russian Federation,1985,3777.2354,68.134,142957289.0,8.7,2.1,26.8,
Russian Federation,1986,3777.2354,68.466,143995348.0,8.8,2.15,23.4,
Russian Federation,1987,3777.2354,68.798,145032886.0,8.9,2.21,22.8,
Russian Federation,1988,3777.2354,69.13,146013482.0,8.9,2.15,21.8,
Russian Federation,1989,3428.7622,68.62,146863927.0,9.0,2.03,20.4,
Russian Federation,1990,3492.7102,68.11,147969413.0,9.0,1.9,19.8,
Russian Federation,1991,3490.4524,67.6,148394220.0,9.1,1.74,19.2,
Russian Federation,1992,3098.8027,67.09,148538190.0,9.1,1.57,19.2,
Russian Federation,1993,2930.6702,66.58,148458780.0,9.1,1.43,21.3,
Russian Federation,1994,2662.104,66.404,148407906.0,9.1,1.4,21.6,
Russian Federation,1995,6022.881532,66.228,148375796.0,9.1,1.36,20.6,
Russian Federation,1996,5920.496933,66.052,148160121.0,9.1,1.31,18.9,
Russian Federation,1997,6115.87234,65.876,147915371.0,9.0,1.26,17.9,
Russian Federation,1998,5863.841604,65.7,147670787.0,9.0,1.24,17.0,
Russian Federation,1999,6345.894176,65.55,147214777.0,9.0,1.19,17.0,
Russian Federation,2000,7323.44018,65.4,146596873.0,9.0,1.22,15.9,
Russian Federation,2001,7898.522928,65.25,145976465.0,8.9,1.26,15.1,
Russian Federation,2002,8623.997299,65.1,145306489.0,8.9,1.31,14.3,10.035432
Russian Federation,2003,9940.232555,64.95,144565937.0,8.9,1.34,13.0,11.000713
Russian Federation,2004,10984.49661,65.388,143821218.0,8.8,1.36,12.1,11.575587
Russian Federation,2005,12698.29923,65.826,143113885.0,8.8,1.34,11.2,
Russian Federation,2006,16017.12423,66.264,142487259.0,8.8,1.36,10.4,12.742485
Russian Federation,2007,17881.75859,66.702,142114903.0,8.7,1.44,9.6,14.51143
Russian Federation,2008,21657.58906,67.14,141956413.0,8.7,1.51,8.7,15.2918
Russian Federation,2009,20826.59797,67.766,141909248.0,8.7,1.56,8.2,16.276585
Russian Federation,2010,22008.29928,68.392,142389969.0,8.7,1.6,7.9,16.62822
Russian Federation,2011,22798.67392,69.018,142960911.0,8.8,1.64,7.4,19.172213
Russian Federation,2012,24303.49105,69.644,143201721.0,8.8,1.72,8.1,19.101683
Russian Federation,2013,26073.87355,70.27,143506995.0,8.8,1.75,7.6,20.827681
Russian Federation,2014,25761.66151,70.674,143819657.0,8.8,1.79,6.8,21.031229
Russian Federation,2015,24085.31285,71.078,146406004.0,8.8,1.8,6.0,22.672012
Russian Federation,2016,24128.08181,71.482,146674542.0,8.9,1.78,5.4,23.025974
Russian Federation,2017,25926.4314,71.886,146842404.0,8.9,1.63,4.6,23.191143
Russian Federation,2018,28821.2429,72.29,146830572.0,8.9,1.58,4.1,
Russian Federation,2019,29967.11935,72.428,146764661.0,8.9,1.5,4.1,
Russian Federation,2020,29819.04697,72.566,146459803.0,8.9,1.49,3.9,
Russian Federation,2021,29819.04697,72.704,145864296.0,8.9,1.49,3.9,
Russian Federation,2022,29819.04697,72.842,145245776.0,8.9,1.49,3.9,
Slovenia,1960,10730.451,68.394,1580145.0,79.4,2.19,53.4,
Slovenia,1961,10730.451,68.646,1595450.0,80.1,2.27,49.3,
Slovenia,1962,10730.451,68.898,1604980.0,80.8,2.28,47.6,
Slovenia,1963,10730.451,69.15,1614414.0,81.5,2.27,44.7,
Slovenia,1964,10730.451,69.158,1630553.0,82.2,2.31,42.3,
Slovenia,1965,10730.451,69.166,1650413.0,82.9,2.43,40.2,
Slovenia,1966,10730.451,69.174,1669606.0,83.6,2.47,38.5,
Slovenia,1967,10730.451,69.182,1690939.0,84.4,2.37,36.1,
Slovenia,1968,10730.451,69.19,1703708.0,85.1,2.25,34.5,
Slovenia,1969,10730.451,69.316,1714022.0,85.8,2.17,32.9,
Slovenia,1970,10730.451,69.442,1726513.0,86.5,2.11,30.8,
Slovenia,1971,10730.451,69.568,1729941.0,87.1,2.16,29.0,
Slovenia,1972,10730.451,69.694,1741343.0,87.9,2.17,27.8,
Slovenia,1973,10730.451,69.82,1753296.0,88.6,2.2,27.2,
Slovenia,1974,10730.451,70.052,1766040.0,89.4,2.13,24.9,
Slovenia,1975,10730.451,70.284,1778454.0,90.2,2.18,24.5,
Slovenia,1976,10730.451,70.516,1786977.0,91.0,2.2,22.8,
Slovenia,1977,10730.451,70.748,1799384.0,91.9,2.17,22.9,
Slovenia,1978,10730.451,70.98,1810997.0,92.7,2.2,21.1,
Slovenia,1979,10730.451,71.03,1824001.0,93.6,2.22,19.6,
Slovenia,1980,10730.451,71.08,1884477.0,94.4,2.11,18.7,
Slovenia,1981,10730.451,71.13,1896133.0,95.2,1.96,17.1,
Slovenia,1982,10730.451,71.18,1910335.0,95.7,1.92,16.8,
Slovenia,1983,10730.451,71.23,1922322.0,96.2,1.81,17.0,
Slovenia,1984,10730.451,71.52,1932154.0,96.6,1.75,16.0,
Slovenia,1985,10730.451,71.81,1941640.0,97.0,1.72,14.9,
Slovenia,1986,10730.451,72.1,1980718.0,97.3,1.67,14.2,
Slovenia,1987,10730.451,72.39,1989462.0,97.7,1.65,13.6,
Slovenia,1988,10730.451,72.68,1999988.0,98.0,1.63,11.8,
Slovenia,1989,10730.451,72.892,1999404.0,98.3,1.53,10.5,
Slovenia,1990,10730.451,73.104,1998090.0,98.6,1.47,10.3,
Slovenia,1991,10730.451,73.316,2001768.0,98.8,1.42,9.9,
Slovenia,1992,10730.451,73.528,1995832.0,98.9,1.34,9.7,
Slovenia,1993,10730.451,73.74,1990623.0,98.9,1.33,8.2,
Slovenia,1994,10730.451,74.042,1988850.0,98.9,1.32,8.4,
Slovenia,1995,10730.451,74.344,1987505.0,98.9,1.29,7.4,
Slovenia,1996,10815.111,74.646,1991169.0,98.9,1.28,6.4,
Slovenia,1997,10454.9656,74.948,1986848.0,98.8,1.25,6.0,
Slovenia,1998,11175.771,75.25,1982603.0,98.7,1.23,6.2,
Slovenia,1999,11452.7831,75.53,1985557.0,98.6,1.22,5.5,
Slovenia,2000,10201.3035,75.81,1990272.0,98.5,1.25,5.3,
Slovenia,2001,10479.7596,76.09,1992035.0,98.4,1.21,5.1,
Slovenia,2002,11777.1557,76.37,1995718.0,98.5,1.21,4.3,
Slovenia,2003,14849.0372,76.65,1996773.0,98.8,1.2,4.2,
Slovenia,2004,17233.1386,77.03,1997004.0,99.2,1.25,4.3,
Slovenia,2005,18098.9085,77.41,2001114.0,99.6,1.26,4.4,
Slovenia,2006,19672.9656,77.79,2008516.0,100.0,1.32,3.5,
Slovenia,2007,23817.8867,78.17,2019406.0,100.5,1.39,2.9,
Slovenia,2008,27595.6,78.55,2022629.0,101.0,1.52,2.8,
Slovenia,2009,24792.128,78.868,2042335.0,101.6,1.54,2.5,
Slovenia,2010,23532.4809,79.186,2049261.0,102.2,1.57,2.5,
Slovenia,2011,25128.015,79.504,2052496.0,102.6,1.57,2.9,
Slovenia,2012,22641.8051,79.822,2056262.0,102.8,1.58,1.8,
Slovenia,2013,23503.2825,80.14,2059114.0,102.9,1.55,2.6,
Slovenia,2014,24247.1733,80.328,2061623.0,103.0,1.58,1.8,
Slovenia,2015,20890.1664,80.516,2063077.0,103.3,1.58,1.7,
Slovenia,2016,21678.3595,80.704,2064241.0,103.8,1.59,2.0,
Slovenia,2017,23514.0255,80.892,2066161.0,104.2,1.62,1.9,
Slovenia,2018,26123.7471,81.08,2070050.0,104.6,1.61,1.7,
Slovenia,2019,26016.0787,81.234,2089310.0,104.9,1.61,2.1,
Slovenia,2020,25545.241,81.388,2100126.0,105.2,1.59,2.0,
Slovenia,2021,29291.4006,81.542,2107007.0,105.2,1.63,1.9,
Slovenia,2022,29457.4028,81.696,2108732.0,105.2,1.63,1.9,
China,1960,90.0,44.502,654170692.0,68.1,4.45,197.5,
China,1961,76.0,44.518,655260379.0,68.3,3.86,153.4,
China,1962,71.0,44.534,664614649.0,69.2,6.09,100.1,
China,1963,74.0,44.55,683903557.0,71.2,7.51,97.8,
China,1964,85.0,46.734,704593772.0,73.4,6.67,94.9,
China,1965,98.0,48.918,723846349.0,75.4,6.61,91.8,
China,1966,104.0,51.102,742948540.0,77.4,6.31,88.9,
China,1967,87.0,53.286,761006262.0,79.3,5.81,86.4,
China,1968,91.0,55.47,780371957.0,81.3,6.51,84.0,
China,1969,100.0,56.71,801430977.0,83.5,6.18,81.5,
China,1970,102.947639,57.95,822534453.0,85.7,6.09,78.0,
China,1971,112.779789,59.19,843285426.0,87.8,5.52,74.5,
China,1972,119.427375,60.43,862840407.0,89.9,5.11,71.1,
China,1973,132.668593,61.67,881652080.0,91.8,4.73,67.8,
China,1974,145.300179,62.438,899367638.0,93.7,4.17,64.4,
China,1975,169.662804,63.206,915124661.0,95.3,3.57,61.1,
China,1976,173.768556,63.974,929375923.0,96.8,3.24,57.6,
China,1977,195.920075,64.742,942581332.0,98.2,2.84,54.4,
China,1978,231.033361,65.51,955138944.0,99.5,2.72,51.5,
China,1979,265.657385,65.958,968298971.0,100.9,2.75,48.9,
China,1980,308.661929,66.406,982372466.0,102.3,2.74,46.8,
China,1981,350.287848,66.854,997259503.0,103.9,2.79,44.9,
China,1982,399.162311,67.302,1013483165.0,105.6,2.97,43.4,
China,1983,453.425806,67.75,1029226906.0,107.2,2.56,42.2,
China,1984,534.161529,67.984,1044172197.0,108.8,2.61,41.5,
China,1985,616.242094,68.218,1060239981.0,110.4,2.63,41.1,
China,1986,674.360382,68.452,1077770523.0,112.3,2.72,40.9,
China,1987,758.937825,68.686,1096851843.0,114.3,2.76,40.9,
China,1988,860.294365,68.92,1115889802.0,116.2,2.54,41.0,
China,1989,917.762612,69.01,1134414725.0,118.2,2.52,41.0,
China,1990,974.429258,69.1,1153704253.0,120.2,2.51,40.8,
China,1991,1086.530756,69.19,1170626171.0,121.9,1.93,40.4,
China,1992,1254.764538,69.28,1183813388.0,123.3,1.78,39.8,
China,1993,1446.231016,69.37,1195855556.0,124.6,1.69,38.9,
China,1994,1651.11518,69.612,1207286676.0,125.8,1.63,37.8,
China,1995,1850.763485,69.854,1218144424.0,126.9,1.59,36.5,
China,1996,2050.191538,70.096,1228298839.0,127.9,1.55,35.2,
